"","lambda","mu","prob","meanN","meanNb"
"1466",0.371,0.57,-17.2238100242974,3.3748149510689,2.96980854931581
"1467",0.381,0.57,-17.2286217220629,3.3794739511525,2.97375977356102
"1468",0.391,0.57,-17.2332013796658,3.38390545752016,2.97751815906664
"1469",0.401,0.57,-17.2375653744515,3.38812571729301,2.981097471072
"1470",0.411,0.57,-17.2417285790947,3.39214946810312,2.984510196566
"1471",0.421,0.57,-17.245704530399,3.39599010923546,2.98776768913648
"1472",0.431,0.57,-17.2495055758868,3.39965985002562,2.99088029457996
"1473",0.441,0.57,-17.2531430015137,3.4031698389599,2.99385746018529
"1474",0.451,0.57,-17.2566271432815,3.40653027634042,2.9967078301122
"1475",0.461,0.57,-17.259967485068,3.40975051290327,2.99943932888374
"1476",0.471,0.57,-17.2631727446177,3.41283913638957,3.00205923468435
"1477",0.481,0.57,-17.2662509493312,3.41580404775072,3.00457424388534
"1478",0.491,0.57,-17.2692095032372,3.41865252840623,3.00699052799775
"1479",0.501,0.57,-17.2720552463202,3.42139129975549,3.00931378406882
"1480",0.001,0.59,-14.8576604833262,1.05617595746841,1.0430779727388
"1481",0.011,0.59,-15.4066216431648,1.53506957185664,1.42587058996679
"1482",0.021,0.59,-15.7814674046293,1.90594096258846,1.73239708662601
"1483",0.031,0.59,-16.046430187094,2.18290775499153,1.96379350251501
"1484",0.041,0.59,-16.2404837034284,2.38862263654166,2.13648470400638
"1485",0.051,0.59,-16.3874479581229,2.5443759950661,2.26757735707534
"1486",0.061,0.59,-16.5020660116455,2.66524196047002,2.36947288237684
"1487",0.071,0.59,-16.5937098342216,2.76127085868732,2.45051990338865
"1488",0.081,0.59,-16.6685347925319,2.83917455036884,2.5163225905469
"1489",0.091,0.59,-16.7307165892212,2.90352456549076,2.57071014479869
"1490",0.101,0.59,-16.7831734660963,2.95751085609322,2.61636027920014
"1491",0.111,0.59,-16.8279997778246,3.0034135905196,2.65518998594485
"1492",0.121,0.59,-16.8667343279789,3.04289962905454,2.68860227784163
"1493",0.131,0.59,-16.9005314337692,3.07721259873152,2.71764488846988
"1494",0.141,0.59,-16.9302730309002,3.10729754392627,2.74311458809506
"1495",0.151,0.59,-16.9566440161387,3.13388453887279,2.76562727791222
"1496",0.161,0.59,-16.9801840545236,3.15754598967079,2.78566609276278
"1497",0.171,0.59,-17.0013239482144,3.17873669713965,2.80361506886652
"1498",0.181,0.59,-17.0204116505113,3.19782238711519,2.81978314129999
"1499",0.191,0.59,-17.0377311922171,3.21510037402357,2.83442153755169
"1500",0.201,0.59,-17.0535166658878,3.23081476034779,2.84773657975565
"1501",0.211,0.59,-17.0679627051451,3.24516777675818,2.85989924146489
"1502",0.221,0.59,-17.0812324394134,3.25832835390659,2.87105237484745
"1503",0.231,0.59,-17.0934636041353,3.27043867991394,2.88131624183372
"1504",0.241,0.59,-17.1047732855365,3.28161927272682,2.89079279414228
"1505",0.251,0.59,-17.1152616422806,3.29197294403682,2.89956901910252
"1506",0.261,0.59,-17.1250148518875,3.30158792648113,2.90771957999988
"1507",0.271,0.59,-17.1341074636098,3.31054036254844,2.91530891805219
"1508",0.281,0.59,-17.1426042924645,3.31889630176211,2.92239293951017
"1509",0.291,0.59,-17.1505619553478,3.32671331557544,2.92902038012058
"1510",0.301,0.59,-17.1580301256041,3.33404181250807,2.93523391653705
"1511",0.311,0.59,-17.1650525643784,3.34092611634802,2.94107107766602
"1512",0.321,0.59,-17.1716679736866,3.34740535566607,2.94656499665167
"1513",0.331,0.59,-17.1779107061055,3.35351420200148,2.95174503502649
"1514",0.341,0.59,-17.1838113583967,3.3592834858729,2.95663730363566
"1515",0.351,0.59,-17.1893972705964,3.36474071353272,2.96126509968468
"1516",0.361,0.59,-17.194692947663,3.36991050260609,2.96564927522928
"1517",0.371,0.59,-17.1997204173327,3.3748149510689,2.96980854931581
"1518",0.381,0.59,-17.204499535156,3.3794739511525,2.97375977356102
"1519",0.391,0.59,-17.2090482455832,3.38390545752016,2.97751815906664
"1520",0.401,0.59,-17.2133828063081,3.38812571729301,2.981097471072
"1521",0.411,0.59,-17.2175179817581,3.39214946810312,2.984510196566
"1522",0.421,0.59,-17.2214672105675,3.39599010923546,2.98776768913648
"1523",0.431,0.59,-17.2252427510222,3.39965985002562,2.99088029457996
"1524",0.441,0.59,-17.228855807781,3.4031698389599,2.99385746018529
"1525",0.451,0.59,-17.2323166426253,3.40653027634042,2.9967078301122
"1526",0.461,0.59,-17.2356346715359,3.40975051290327,2.99943932888374
"1527",0.471,0.59,-17.2388185500245,3.41283913638957,3.00205923468435
"1528",0.481,0.59,-17.241876248345,3.41580404775072,3.00457424388534
"1529",0.491,0.59,-17.2448151179563,3.41865252840623,3.00699052799775
"1530",0.501,0.59,-17.2476419504015,3.42139129975549,3.00931378406882
"1531",0.001,0.61,-14.870765986732,1.05617595746841,1.0430779727388
"1532",0.011,0.61,-15.4060885050062,1.53506957185664,1.42587058996679
"1533",0.021,0.61,-15.7748951462574,1.90594096258846,1.73239708662601
"1534",0.031,0.61,-16.0364407616091,2.18290775499153,1.96379350251501
"1535",0.041,0.61,-16.228316535709,2.38862263654166,2.13648470400638
"1536",0.051,0.61,-16.3737814608973,2.5443759950661,2.26757735707534
"1537",0.061,0.61,-16.4873085510623,2.66524196047002,2.36947288237684
"1538",0.071,0.61,-16.5781248763841,2.76127085868732,2.45051990338865
"1539",0.081,0.61,-16.6523016003217,2.83917455036884,2.5163225905469
"1540",0.091,0.61,-16.7139623686512,2.90352456549076,2.57071014479869
"1541",0.101,0.61,-16.7659916046661,2.95751085609322,2.61636027920014
"1542",0.111,0.61,-16.8104607837158,3.0034135905196,2.65518998594485
"1543",0.121,0.61,-16.8488926993558,3.04289962905454,2.68860227784163
"1544",0.131,0.61,-16.8824301416646,3.07721259873152,2.71764488846988
"1545",0.141,0.61,-16.9119465420807,3.10729754392627,2.74311458809506
"1546",0.151,0.61,-16.9381203896762,3.13388453887279,2.76562727791222
"1547",0.161,0.61,-16.9614864319308,3.15754598967079,2.78566609276278
"1548",0.171,0.61,-16.9824716355183,3.17873669713965,2.80361506886652
"1549",0.181,0.61,-17.0014209190394,3.19782238711519,2.81978314129999
"1550",0.191,0.61,-17.0186158812903,3.21510037402357,2.83442153755169
"1551",0.201,0.61,-17.0342886433201,3.23081476034779,2.84773657975565
"1552",0.211,0.61,-17.0486322239088,3.24516777675818,2.85989924146489
"1553",0.221,0.61,-17.0618084173,3.25832835390659,2.87105237484745
"1554",0.231,0.61,-17.0739538454992,3.27043867991394,2.88131624183372
"1555",0.241,0.61,-17.0851846589202,3.28161927272682,2.89079279414228
"1556",0.251,0.61,-17.095600224034,3.29197294403682,2.89956901910252
"1557",0.261,0.61,-17.1052860432955,3.30158792648113,2.90771957999988
"1558",0.271,0.61,-17.1143160871743,3.31054036254844,2.91530891805219
"1559",0.281,0.61,-17.1227546716349,3.31889630176211,2.92239293951017
"1560",0.291,0.61,-17.130657980996,3.32671331557544,2.92902038012058
"1561",0.301,0.61,-17.1380753118013,3.33404181250807,2.93523391653705
"1562",0.311,0.61,-17.1450500954723,3.34092611634802,2.94107107766602
"1563",0.321,0.61,-17.151620744257,3.34740535566607,2.94656499665167
"1564",0.331,0.61,-17.1578213550514,3.35351420200148,2.95174503502649
"1565",0.341,0.61,-17.1636822981588,3.3592834858729,2.95663730363566
"1566",0.351,0.61,-17.1692307123248,3.36474071353272,2.96126509968468
"1567",0.361,0.61,-17.1744909229856,3.36991050260609,2.96564927522928
"1568",0.371,0.61,-17.1794847972611,3.3748149510689,2.96980854931581
"1569",0.381,0.61,-17.1842320465681,3.3794739511525,2.97375977356102
"1570",0.391,0.61,-17.1887504856464,3.38390545752016,2.97751815906664
"1571",0.401,0.61,-17.1930562551427,3.38812571729301,2.981097471072
"1572",0.411,0.61,-17.1971640135944,3.39214946810312,2.984510196566
"1573",0.421,0.61,-17.2010871036044,3.39599010923546,2.98776768913648
"1574",0.431,0.61,-17.2048376961654,3.39965985002562,2.99088029457996
"1575",0.441,0.61,-17.2084269164103,3.4031698389599,2.99385746018529
"1576",0.451,0.61,-17.2118649535172,3.40653027634042,2.9967078301122
"1577",0.461,0.61,-17.2151611570492,3.40975051290327,2.99943932888374
"1578",0.471,0.61,-17.2183241216414,3.41283913638957,3.00205923468435
"1579",0.481,0.61,-17.2213617616462,3.41580404775072,3.00457424388534
"1580",0.491,0.61,-17.2242813770988,3.41865252840623,3.00699052799775
"1581",0.501,0.61,-17.2270897121564,3.42139129975549,3.00931378406882
"1582",0.001,0.63,-14.8867506734499,1.05617595746841,1.0430779727388
"1583",0.011,0.63,-15.4087118021067,1.53506957185664,1.42587058996679
"1584",0.021,0.63,-15.7716053818964,1.90594096258846,1.73239708662601
"1585",0.031,0.63,-16.029806053809,2.18290775499153,1.96379350251501
"1586",0.041,0.63,-16.2195504507117,2.38862263654166,2.13648470400638
"1587",0.051,0.63,-16.3635481203286,2.5443759950661,2.26757735707534
"1588",0.061,0.63,-16.4760076634314,2.66524196047002,2.36947288237684
"1589",0.071,0.63,-16.5660142967226,2.76127085868732,2.45051990338865
"1590",0.081,0.63,-16.6395567607902,2.83917455036884,2.5163225905469
"1591",0.091,0.63,-16.700707749839,2.90352456549076,2.57071014479869
"1592",0.101,0.63,-16.7523185890483,2.95751085609322,2.61636027920014
"1593",0.111,0.63,-16.7964383630959,3.0034135905196,2.65518998594485
"1594",0.121,0.63,-16.8345741981856,3.04289962905454,2.68860227784163
"1595",0.131,0.63,-16.86785760442,3.07721259873152,2.71764488846988
"1596",0.141,0.63,-16.8971536915886,3.10729754392627,2.74311458809506
"1597",0.151,0.63,-16.9231346788414,3.13388453887279,2.76562727791222
"1598",0.161,0.63,-16.9463305019506,3.15754598967079,2.78566609276278
"1599",0.171,0.63,-16.9671643747452,3.17873669713965,2.80361506886652
"1600",0.181,0.63,-16.9859782465688,3.19782238711519,2.81978314129999
"1601",0.191,0.63,-17.0030513366973,3.21510037402357,2.83442153755169
"1602",0.201,0.63,-17.01861383725,3.23081476034779,2.84773657975565
"1603",0.211,0.63,-17.0328571870615,3.24516777675818,2.85989924146489
"1604",0.221,0.63,-17.045941874063,3.25832835390659,2.87105237484745
"1605",0.231,0.63,-17.0580034309096,3.27043867991394,2.88131624183372
"1606",0.241,0.63,-17.0691570924569,3.28161927272682,2.89079279414228
"1607",0.251,0.63,-17.0795014501356,3.29197294403682,2.89956901910252
"1608",0.261,0.63,-17.0891213459579,3.30158792648113,2.90771957999988
"1609",0.271,0.63,-17.0980901841515,3.31054036254844,2.91530891805219
"1610",0.281,0.63,-17.1064717924454,3.31889630176211,2.92239293951017
"1611",0.291,0.63,-17.1143219319604,3.32671331557544,2.92902038012058
"1612",0.301,0.63,-17.1216895306116,3.33404181250807,2.93523391653705
"1613",0.311,0.63,-17.1286176972502,3.34092611634802,2.94107107766602
"1614",0.321,0.63,-17.1351445606441,3.34740535566607,2.94656499665167
"1615",0.331,0.63,-17.141303967558,3.35351420200148,2.95174503502649
"1616",0.341,0.63,-17.1471260667533,3.3592834858729,2.95663730363566
"1617",0.351,0.63,-17.152637800056,3.36474071353272,2.96126509968468
