"","lambda","mu","prob","meanN","meanNb"
"53",0.81,0.09,-76.7359832103285,1.48634927003117,1.41337629914387
"54",0.91,0.09,-77.2375896048145,1.55248302016967,1.47050104447676
"55",1.01,0.09,-77.7463280066311,1.61990558393662,1.52891460972885
"56",0.01,0.11,-69.7152601157632,1.00545734990796,1.00455644900706
"57",0.11,0.11,-70.155012407229,1.06078965110932,1.05087974119941
"58",0.21,0.11,-70.6022656052844,1.11750027446782,1.0985813555489
"59",0.31,0.11,-71.0570082076907,1.17558557599701,1.14765764806927
"60",0.41,0.11,-71.5192221083044,1.235039658623,1.19810272168897
"61",0.51,0.11,-71.9888826714128,1.29585440665845,1.24990846073688
"62",0.61,0.11,-72.4659588325491,1.35801953268528,1.30306457786813
"63",0.71,0.11,-72.9504132243803,1.4215226358386,1.35755867246744
"64",0.81,0.11,-73.4422023256813,1.48634927003117,1.41337629914387
"65",0.91,0.11,-73.9412766307765,1.55248302016967,1.47050104447676
"66",1.01,0.11,-74.4475808361809,1.61990558393662,1.52891460972885
"67",0.01,0.13,-67.0475606278907,1.00545734990796,1.00455644900706
"68",0.11,0.13,-67.484020313758,1.06078965110932,1.05087974119941
"69",0.21,0.13,-67.9280856533387,1.11750027446782,1.0985813555489
"70",0.31,0.13,-68.3797445770033,1.17558557599701,1.14765764806927
"71",0.41,0.13,-68.8389782568659,1.235039658623,1.19810272168897
"72",0.51,0.13,-69.3057611842294,1.29585440665845,1.24990846073688
"73",0.61,0.13,-69.7800612743605,1.35801953268528,1.30306457786813
"74",0.71,0.13,-70.2618399971449,1.4215226358386,1.35755867246744
"75",0.81,0.13,-70.7510525315913,1.48634927003117,1.41337629914387
"76",0.91,0.13,-71.2476479415106,1.55248302016967,1.47050104447676
"77",1.01,0.13,-71.7515693690405,1.61990558393662,1.52891460972885
"78",0.01,0.15,-64.8081297580501,1.00545734990796,1.00455644900706
"79",0.11,0.15,-65.2413624301311,1.06078965110932,1.05087974119941
"80",0.21,0.15,-65.6823038958212,1.11750027446782,1.0985813555489
"81",0.31,0.15,-66.1309414831892,1.17558557599701,1.14765764806927
"82",0.41,0.15,-66.5872556126979,1.235039658623,1.19810272168897
"83",0.51,0.15,-67.0512198777711,1.29585440665845,1.24990846073688
"84",0.61,0.15,-67.5228011535056,1.35801953268528,1.30306457786813
"85",0.71,0.15,-68.0019597320434,1.4215226358386,1.35755867246744
"86",0.81,0.15,-68.4886494825258,1.48634927003117,1.41337629914387
"87",0.91,0.15,-68.9828180329013,1.55248302016967,1.47050104447676
"88",1.01,0.15,-69.4844069702005,1.61990558393662,1.52891460972885
"89",0.01,0.17,-62.8887525916217,1.00545734990796,1.00455644900706
"90",0.11,0.17,-63.3188225547276,1.06078965110932,1.05087974119941
"91",0.21,0.17,-63.7567028570232,1.11750027446782,1.0985813555489
"92",0.31,0.17,-64.2023801916916,1.17558557599701,1.14765764806927
"93",0.41,0.17,-64.6558341998264,1.235039658623,1.19810272168897
"94",0.51,0.17,-65.1170375541222,1.29585440665845,1.24990846073688
"95",0.61,0.17,-65.5859560714977,1.35801953268528,1.30306457786813
"96",0.71,0.17,-66.0625488531304,1.4215226358386,1.35755867246744
"97",0.81,0.17,-66.5467684497763,1.48634927003117,1.41337629914387
"98",0.91,0.17,-67.0385610495984,1.55248302016967,1.47050104447676
"99",1.01,0.17,-67.5378666850569,1.61990558393662,1.52891460972885
"100",0.01,0.19,-61.2174889517391,1.00545734990796,1.00455644900706
"101",0.11,0.19,-61.6444592549837,1.06078965110932,1.05087974119941
"102",0.21,0.19,-62.0793398619745,1.11750027446782,1.0985813555489
"103",0.31,0.19,-62.5221168006529,1.17558557599701,1.14765764806927
"104",0.41,0.19,-62.9727689071175,1.235039658623,1.19810272168897
"105",0.51,0.19,-63.431267912434,1.29585440665845,1.24990846073688
"106",0.61,0.19,-63.8975785591389,1.35801953268528,1.30306457786813
"107",0.71,0.19,-64.3716587458774,1.4215226358386,1.35755867246744
"108",0.81,0.19,-64.8534596980037,1.48634927003117,1.41337629914387
"109",0.91,0.19,-65.3429261613191,1.55248302016967,1.47050104447676
"110",1.01,0.19,-65.8399966154421,1.61990558393662,1.52891460972885
"111",0.01,0.21,-59.7440847031564,1.00545734990796,1.00455644900706
"112",0.11,0.21,-60.1680171713739,1.06078965110932,1.05087974119941
"113",0.21,0.21,-60.599958340485,1.11750027446782,1.0985813555489
"114",0.31,0.21,-61.0398935449649,1.17558557599701,1.14765764806927
"115",0.41,0.21,-61.4878007922886,1.235039658623,1.19810272168897
"116",0.51,0.21,-61.9436508528526,1.29585440665845,1.24990846073688
"117",0.61,0.21,-62.4074073803238,1.35801953268528,1.30306457786813
"118",0.71,0.21,-62.879027060817,1.4215226358386,1.35755867246744
"119",0.81,0.21,-63.3584597886897,1.48634927003117,1.41337629914387
"120",0.91,0.21,-63.8456488660768,1.55248302016967,1.47050104447676
"121",1.01,0.21,-64.3405312226075,1.61990558393662,1.52891460972885
"122",0.01,0.23,-58.4320513253809,1.00545734990796,1.00455644900706
"123",0.11,0.23,-58.8530065906574,1.06078965110932,1.05087974119941
"124",0.21,0.23,-59.2820674004519,1.11750027446782,1.0985813555489
"125",0.31,0.23,-59.7192183695861,1.17558557599701,1.14765764806927
"126",0.41,0.23,-60.1644366551907,1.235039658623,1.19810272168897
"127",0.51,0.23,-60.617692049725,1.29585440665845,1.24990846073688
"128",0.61,0.23,-61.0789471051303,1.35801953268528,1.30306457786813
"129",0.71,0.23,-61.5481572864835,1.4215226358386,1.35755867246744
"130",0.81,0.23,-62.0252711528961,1.48634927003117,1.41337629914387
"131",0.91,0.23,-62.5102305627335,1.55248302016967,1.47050104447676
"132",1.01,0.23,-63.0029708995439,1.61990558393662,1.52891460972885
"133",0.01,0.25,-57.2540606612879,1.00545734990796,1.00455644900706
"134",0.11,0.25,-57.6720981945948,1.06078965110932,1.05087974119941
"135",0.21,0.25,-58.0983365766276,1.11750027446782,1.0985813555489
"136",0.31,0.25,-58.5327596783153,1.17558557599701,1.14765764806927
"137",0.41,0.25,-58.9753437865441,1.235039658623,1.19810272168897
"138",0.51,0.25,-59.4260577002555,1.29585440665845,1.24990846073688
"139",0.61,0.25,-59.8848628583621,1.35801953268528,1.30306457786813
"140",0.71,0.25,-60.3517134978087,1.4215226358386,1.35755867246744
"141",0.81,0.25,-60.8265568394852,1.48634927003117,1.41337629914387
"142",0.91,0.25,-61.3093332990177,1.55248302016967,1.47050104447676
"143",1.01,0.25,-61.7999767187756,1.61990558393662,1.52891460972885
"144",0.01,0.27,-56.189117604739,1.00545734990796,1.00455644900706
"145",0.11,0.27,-56.6042957476513,1.06078965110932,1.05087974119941
"146",0.21,0.27,-57.0277685183595,1.11750027446782,1.0985813555489
"147",0.31,0.27,-57.4595190215233,1.17558557599701,1.14765764806927
"148",0.41,0.27,-57.8995226556205,1.235039658623,1.19810272168897
"149",0.51,0.27,-58.3477472121024,1.29585440665845,1.24990846073688
"150",0.61,0.27,-58.8041530070245,1.35801953268528,1.30306457786813
"151",0.71,0.27,-59.2686930434463,1.4215226358386,1.35755867246744
"152",0.81,0.27,-59.7413132022655,1.48634927003117,1.41337629914387
"153",0.91,0.27,-60.221952458468,1.55248302016967,1.47050104447676
"154",1.01,0.27,-60.7105431190806,1.61990558393662,1.52891460972885
"155",0.01,0.29,-55.2207457668791,1.00545734990796,1.00455644900706
"156",0.11,0.29,-55.633121763352,1.06078965110932,1.05087974119941
"157",0.21,0.29,-56.0538846559597,1.11750027446782,1.0985813555489
"158",0.31,0.29,-56.4830167624943,1.17558557599701,1.14765764806927
"159",0.41,0.29,-56.9204925765183,1.235039658623,1.19810272168897
"160",0.51,0.29,-57.3662788695506,1.29585440665845,1.24990846073688
"161",0.61,0.29,-57.8203348263633,1.35801953268528,1.30306457786813
"162",0.71,0.29,-58.2826122116483,1.4215226358386,1.35755867246744
"163",0.81,0.29,-58.7530555656804,1.48634927003117,1.41337629914387
"164",0.91,0.29,-59.2316024259121,1.55248302016967,1.47050104447676
"165",1.01,0.29,-59.7181835707414,1.61990558393662,1.52891460972885
"166",0.01,0.31,-54.3357795778687,1.00545734990796,1.00455644900706
"167",0.11,0.31,-54.7454096060409,1.06078965110932,1.05087974119941
"168",0.21,0.31,-55.1635173024474,1.11750027446782,1.0985813555489
"169",0.31,0.31,-55.590084179113,1.17558557599701,1.14765764806927
"170",0.41,0.31,-56.0250838097573,1.235039658623,1.19810272168897
"171",0.51,0.31,-56.4684819349819,1.29585440665845,1.24990846073688
"172",0.61,0.31,-56.9202366011806,1.35801953268528,1.30306457786813
"173",0.71,0.31,-57.3802983314004,1.4215226358386,1.35755867246744
"174",0.81,0.31,-57.848610325739,1.48634927003117,1.41337629914387
"175",0.91,0.31,-58.3251086881732,1.55248302016967,1.47050104447676
"176",1.01,0.31,-58.8097226760088,1.61990558393662,1.52891460972885
"177",0.01,0.33,-53.5235347564124,1.00545734990796,1.00455644900706
"178",0.11,0.33,-53.9304739603962,1.06078965110932,1.05087974119941
"179",0.21,0.33,-54.3459801230103,1.11750027446782,1.0985813555489
"180",0.31,0.33,-54.7700339332351,1.17558557599701,1.14765764806927
"181",0.41,0.33,-55.2026080315255,1.235039658623,1.19810272168897
"182",0.51,0.33,-55.6436671179669,1.29585440665845,1.24990846073688
"183",0.61,0.33,-56.0931680947444,1.35801953268528,1.30306457786813
"184",0.71,0.33,-56.551060241124,1.4215226358386,1.35755867246744
"185",0.81,0.33,-57.0172854184906,1.48634927003117,1.41337629914387
"186",0.91,0.33,-57.4917783022973,1.55248302016967,1.47050104447676
"187",1.01,0.33,-57.9744666370682,1.61990558393662,1.52891460972885
"188",0.01,0.35,-52.7752232702124,1.00545734990796,1.00455644900706
"189",0.11,0.35,-53.1795257918201,1.06078965110932,1.05087974119941
"190",0.21,0.35,-53.592483095295,1.11750027446782,1.0985813555489
"191",0.31,0.35,-54.0140750308438,1.17558557599701,1.14765764806927
"192",0.41,0.35,-54.44427329367,1.235039658623,1.19810272168897
"193",0.51,0.35,-54.8830415350621,1.29585440665845,1.24990846073688
"194",0.61,0.35,-55.3303355083669,1.35801953268528,1.30306457786813
"195",0.71,0.35,-55.7861032480143,1.4215226358386,1.35755867246744
"196",0.81,0.35,-56.2502852791023,1.48634927003117,1.41337629914387
"197",0.91,0.35,-56.7228148543547,1.55248302016967,1.47050104447676
"198",1.01,0.35,-57.2036182145494,1.61990558393662,1.52891460972885
"199",0.01,0.37,-52.0835311098623,1.00545734990796,1.00455644900706
"200",0.11,0.37,-52.4852501202134,1.06078965110932,1.05087974119941
"201",0.21,0.37,-52.8957102830264,1.11750027446782,1.0985813555489
"202",0.31,0.37,-53.3148905954825,1.17558557599701,1.14765764806927
"203",0.41,0.37,-53.7427617969144,1.235039658623,1.19810272168897
"204",0.51,0.37,-54.1792864827867,1.29585440665845,1.24990846073688
"205",0.61,0.37,-54.6244192541175,1.35801953268528,1.30306457786813
"206",0.71,0.37,-55.0781069004691,1.4215226358386,1.35755867246744
"207",0.81,0.37,-55.5402886139865,1.48634927003117,1.41337629914387
"208",0.91,0.37,-56.010896231252,1.55248302016967,1.47050104447676
"209",1.01,0.37,-56.4898544990117,1.61990558393662,1.52891460972885
"210",0.01,0.39,-51.4408808220339,1.00545734990796,1.00455644900706
"211",0.11,0.39,-51.8400409303832,1.06078965110932,1.05087974119941
"212",0.21,0.39,-52.2480274745259,1.11750027446782,1.0985813555489
"213",0.31,0.39,-52.6648185887956,1.17558557599701,1.14765764806927
"214",0.41,0.39,-53.0903840496268,1.235039658623,1.19810272168897
"215",0.51,0.39,-53.5246853923919,1.29585440665845,1.24990846073688
"216",0.61,0.39,-53.9676760642134,1.35801953268528,1.30306457786813
"217",0.71,0.39,-54.4193016108554,1.4215226358386,1.35755867246744
"218",0.81,0.39,-54.8794998951322,1.48634927003117,1.41337629914387
"219",0.91,0.39,-55.3482013435659,1.55248302016967,1.47050104447676
"220",1.01,0.39,-55.8253292173066,1.61990558393662,1.52891460972885
"221",0.01,0.41,-50.8446894183817,1.00545734990796,1.00455644900706
"222",0.11,0.41,-51.2413636500921,1.06078965110932,1.05087974119941
"223",0.21,0.41,-51.646947920242,1.11750027446782,1.0985813555489
"224",0.31,0.41,-52.0614194861723,1.17558557599701,1.14765764806927
"225",0.41,0.41,-52.48474715125,1.235039658623,1.19810272168897
"226",0.51,0.41,-52.9168913845167,1.29585440665845,1.24990846073688
"227",0.61,0.41,-53.3578044768306,1.35801953268528,1.30306457786813
"228",0.71,0.41,-53.8074307315735,1.4215226358386,1.35755867246744
"229",0.81,0.41,-54.2657066873268,1.48634927003117,1.41337629914387
"230",0.91,0.41,-54.7325613692126,1.55248302016967,1.47050104447676
"231",1.01,0.41,-55.2079165648671,1.61990558393662,1.52891460972885
"232",0.01,0.43,-50.2892516901074,1.00545734990796,1.00455644900706
"233",0.11,0.43,-50.6834894407052,1.06078965110932,1.05087974119941
"234",0.21,0.43,-51.0867194424508,1.11750027446782,1.0985813555489
"235",0.31,0.43,-51.4989180654793,1.17558557599701,1.14765764806927
"236",0.41,0.43,-51.9200531331613,1.235039658623,1.19810272168897
"237",0.51,0.43,-52.3500840445215,1.29585440665845,1.24990846073688
"238",0.61,0.43,-52.7889619336486,1.35801953268528,1.30306457786813
"239",0.71,0.43,-53.2366298641404,1.4215226358386,1.35755867246744
"240",0.81,0.43,-53.6930230559563,1.48634927003117,1.41337629914387
"241",0.91,0.43,-54.1580691413316,1.55248302016967,1.47050104447676
"242",1.01,0.43,-54.6316884456859,1.61990558393662,1.52891460972885
"243",0.01,0.45,-49.7707125417272,1.00545734990796,1.00455644900706
"244",0.11,0.45,-50.1625622218808,1.06078965110932,1.05087974119941
"245",0.21,0.45,-50.5634849929675,1.11750027446782,1.0985813555489
"246",0.31,0.45,-50.9734563289137,1.17558557599701,1.14765764806927
"247",0.41,0.45,-51.3924430672748,1.235039658623,1.19810272168897
"248",0.51,0.45,-51.8204035343765,1.29585440665845,1.24990846073688
"249",0.61,0.45,-52.2572877079322,1.35801953268528,1.30306457786813
"250",0.71,0.45,-52.7030374151492,1.4215226358386,1.35755867246744
"251",0.81,0.45,-53.1575865636641,1.48634927003117,1.41337629914387
"252",0.91,0.45,-53.620861401926,1.55248302016967,1.47050104447676
"253",1.01,0.45,-54.0927808049201,1.61990558393662,1.52891460972885
"254",0.01,0.47,-49.2857249288614,1.00545734990796,1.00455644900706
"255",0.11,0.47,-49.67523398415,1.06078965110932,1.05087974119941
"256",0.21,0.47,-50.0738956143278,1.11750027446782,1.0985813555489
"257",0.31,0.47,-50.4816843892638,1.17558557599701,1.14765764806927
"258",0.41,0.47,-50.8985661559307,1.235039658623,1.19810272168897
"259",0.51,0.47,-51.3244981662241,1.29585440665845,1.24990846073688
"260",0.61,0.47,-51.7594292427249,1.35801953268528,1.30306457786813
"261",0.71,0.47,-52.2032999803895,1.4215226358386,1.35755867246744
"262",0.81,0.47,-52.6560429814766,1.48634927003117,1.41337629914387
"263",0.91,0.47,-53.1175831202949,1.55248302016967,1.47050104447676
"264",1.01,0.47,-53.5878378336238,1.61990558393662,1.52891460972885
"265",0.01,0.49,-48.8313649681514,1.00545734990796,1.00455644900706
"266",0.11,0.49,-49.2185798984304,1.06078965110932,1.05087974119941
"267",0.21,0.49,-49.6150255488831,1.11750027446782,1.0985813555489
"268",0.31,0.49,-50.0206755785674,1.17558557599701,1.14765764806927
"269",0.41,0.49,-50.4354948401039,1.235039658623,1.19810272168897
"270",0.51,0.49,-50.8594395101261,1.29585440665845,1.24990846073688
"271",0.61,0.49,-51.2924572581248,1.35801953268528,1.30306457786813
"272",0.71,0.49,-51.7344874516459,1.4215226358386,1.35755867246744
"273",0.81,0.49,-52.1854613951181,1.48634927003117,1.41337629914387
"274",0.91,0.49,-52.6453025988612,1.55248302016967,1.47050104447676
"275",1.01,0.49,-53.1139270740895,1.61990558393662,1.52891460972885
"276",0.01,0.51,-48.4050640451817,1.00545734990796,1.00455644900706
"277",0.11,0.51,-48.7900304235551,1.06078965110932,1.05087974119941
"278",0.21,0.51,-49.1843043459177,1.11750027446782,1.0985813555489
"279",0.31,0.51,-49.5878585548032,1.17558557599701,1.14765764806927
"280",0.41,0.51,-50.0006569056566,1.235039658623,1.19810272168897
"281",0.51,0.51,-50.4226544998667,1.29585440665845,1.24990846073688
"282",0.61,0.51,-50.8537978566299,1.35801953268528,1.30306457786813
"283",0.71,0.51,-51.2940251215791,1.4215226358386,1.35755867246744
"284",0.81,0.51,-51.7432663094228,1.48634927003117,1.41337629914387
"285",0.91,0.51,-52.2014435771124,1.55248302016967,1.47050104447676
"286",1.01,0.51,-52.6684715233149,1.61990558393662,1.52891460972885
"287",0.01,0.53,-48.00455399375,1.00545734990796,1.00455644900706
"288",0.11,0.53,-48.3873164851573,1.06078965110932,1.05087974119941
"289",0.21,0.53,-48.7794620401318,1.11750027446782,1.0985813555489
"290",0.31,0.53,-49.1809624799584,1.17558557599701,1.14765764806927
"291",0.41,0.53,-49.5917806609783,1.235039658623,1.19810272168897
"292",0.51,0.53,-50.0118706101547,1.29585440665845,1.24990846073688
"293",0.61,0.53,-50.4411776998942,1.35801953268528,1.30306457786813
"294",0.71,0.53,-50.8796388600297,1.4215226358386,1.35755867246744
"295",0.81,0.53,-51.3271828241834,1.48634927003117,1.41337629914387
"296",0.91,0.53,-51.7837304069915,1.55248302016967,1.47050104447676
"297",1.01,0.53,-52.2491948079364,1.61990558393662,1.52891460972885
"298",0.01,0.55,-47.6278224389391,1.00545734990796,1.00455644900706
"299",0.11,0.55,-48.0084248183649,1.06078965110932,1.05087974119941
"300",0.21,0.55,-48.3984844939438,1.11750027446782,1.0985813555489
"301",0.31,0.55,-48.7979723619245,1.17558557599701,1.14765764806927
"302",0.41,0.55,-49.2068502784638,1.235039658623,1.19810272168897
"303",0.51,0.55,-49.6250711976756,1.29585440665845,1.24990846073688
"304",0.61,0.55,-50.0525793493464,1.35801953268528,1.30306457786813
"305",0.71,0.55,-50.4893104541989,1.4215226358386,1.35755867246744
"306",0.81,0.55,-50.9351919738886,1.48634927003117,1.41337629914387
"307",0.91,0.55,-51.3901433921898,1.55248302016967,1.47050104447676
"308",1.01,0.55,-51.8540765230771,1.61990558393662,1.52891460972885
"309",0.01,0.57,-47.2730761240515,1.00545734990796,1.00455644900706
"310",0.11,0.57,-47.6515612943654,1.06078965110932,1.05087974119941
"311",0.21,0.57,-48.0395767236705,1.11750027446782,1.0985813555489
"312",0.31,0.57,-48.4370923802816,1.17558557599701,1.14765764806927
"313",0.41,0.57,-48.8440691198915,1.235039658623,1.19810272168897
"314",0.51,0.57,-49.2604588260536,1.29585440665845,1.24990846073688
"315",0.61,0.57,-49.6862045907306,1.35801953268528,1.30306457786813
"316",0.71,0.57,-50.121240932761,1.4215226358386,1.35755867246744
"317",0.81,0.57,-50.5654940514064,1.48634927003117,1.41337629914387
"318",0.91,0.57,-51.0188821113993,1.55248302016967,1.47050104447676
"319",1.01,0.57,-51.4813155551678,1.61990558393662,1.52891460972885
"320",0.01,0.59,-46.9387515037895,1.00545734990796,1.00455644900706
"321",0.11,0.59,-47.3151659546385,1.06078965110932,1.05087974119941
"322",0.21,0.59,-47.701182270957,1.11750027446782,1.0985813555489
"323",0.31,0.59,-48.0967694916959,1.17558557599701,1.14765764806927
"324",0.41,0.59,-48.5018874733232,1.235039658623,1.19810272168897
"325",0.51,0.59,-48.9164870326894,1.29585440665845,1.24990846073688
"326",0.61,0.59,-49.3405101303415,1.35801953268528,1.30306457786813
"327",0.71,0.59,-49.7738900921172,1.4215226358386,1.35755867246744
"328",0.81,0.59,-50.2165518661508,1.48634927003117,1.41337629914387
"329",0.91,0.59,-50.6684123116836,1.55248302016967,1.47050104447676
"330",1.01,0.59,-51.1293805153209,1.61990558393662,1.52891460972885
"331",0.01,0.61,-46.6232848656593,1.00545734990796,1.00455644900706
"332",0.11,0.61,-46.997660933732,1.06078965110932,1.05087974119941
"333",0.21,0.61,-47.3817094459158,1.11750027446782,1.0985813555489
"334",0.31,0.61,-47.7753985092905,1.17558557599701,1.14765764806927
"335",0.41,0.61,-48.1786869807699,1.235039658623,1.19810272168897
"336",0.51,0.61,-48.5915246123034,1.29585440665845,1.24990846073688
"337",0.61,0.61,-49.0138522369015,1.35801953268528,1.30306457786813
"338",0.71,0.61,-49.4456019932906,1.4215226358386,1.35755867246744
"339",0.81,0.61,-49.8866975863042,1.48634927003117,1.41337629914387
"340",0.91,0.61,-50.3370545793726,1.55248302016967,1.47050104447676
"341",1.01,0.61,-50.796580714721,1.61990558393662,1.52891460972885
"342",0.01,0.63,-46.3255002032085,1.00545734990796,1.00455644900706
"343",0.11,0.63,-46.6978827145851,1.06078965110932,1.05087974119941
"344",0.21,0.63,-47.0800069268451,1.11750027446782,1.0985813555489
"345",0.31,0.63,-47.4718400153193,1.17558557599701,1.14765764806927
"346",0.41,0.63,-47.873339839995,1.235039658623,1.19810272168897
"347",0.51,0.63,-48.2844550930021,1.29585440665845,1.24990846073688
"348",0.61,0.63,-48.7051254872846,1.35801953268528,1.30306457786813
"349",0.71,0.63,-49.1352819842403,1.4215226358386,1.35755867246744
"350",0.81,0.63,-49.5748470574105,1.48634927003117,1.41337629914387
"351",0.91,0.63,-50.0237349885508,1.55248302016967,1.47050104447676
"352",1.01,0.63,-50.4818521916652,1.61990558393662,1.52891460972885
"353",0.01,0.65,-46.0441823773151,1.00545734990796,1.00455644900706
"354",0.11,0.65,-46.4146109189735,1.06078965110932,1.05087974119941
"355",0.21,0.65,-46.7948492172194,1.11750027446782,1.0985813555489
"356",0.31,0.65,-47.1848635158456,1.17558557599701,1.14765764806927
"357",0.41,0.65,-47.5846106804155,1.235039658623,1.19810272168897
"358",0.51,0.65,-47.9940383479833,1.29585440665845,1.24990846073688
"359",0.61,0.65,-48.4130851183508,1.35801953268528,1.30306457786813
"360",0.71,0.65,-48.8416807846209,1.4215226358386,1.35755867246744
"361",0.81,0.65,-49.2797466001032,1.48634927003117,1.41337629914387
"362",0.91,0.65,-49.7271955778778,1.55248302016967,1.47050104447676
"363",1.01,0.65,-50.1839328185658,1.61990558393662,1.52891460972885
"364",0.01,0.67,-45.7782663809164,1.00545734990796,1.00455644900706
"365",0.11,0.67,-46.1467797520842,1.06078965110932,1.05087974119941
"366",0.21,0.67,-46.5251697515165,1.11750027446782,1.0985813555489
"367",0.31,0.67,-46.9134016923541,1.17558557599701,1.14765764806927
"368",0.41,0.67,-47.3114314488377,1.235039658623,1.19810272168897
"369",0.51,0.67,-47.7192056082123,1.29585440665845,1.24990846073688
"370",0.61,0.67,-48.1366616645091,1.35801953268528,1.30306457786813
"371",0.71,0.67,-48.5637282519418,1.4215226358386,1.35755867246744
"372",0.81,0.67,-49.0003254149502,1.48634927003117,1.41337629914387
"373",0.91,0.67,-49.4463649111668,1.55248302016967,1.47050104447676
"374",1.01,0.67,-49.9017505428283,1.61990558393662,1.52891460972885
"375",0.01,0.69,-45.5267835284628,1.00545734990796,1.00455644900706
"376",0.11,0.69,-45.8934197565326,1.06078965110932,1.05087974119941
"377",0.21,0.69,-46.2699983174848,1.11750027446782,1.0985813555489
"378",0.31,0.69,-46.6564835953303,1.17558557599701,1.14765764806927
"379",0.41,0.69,-47.0528304766511,1.235039658623,1.19810272168897
"380",0.51,0.69,-47.4589845046389,1.29585440665845,1.24990846073688
"381",0.61,0.69,-47.874882075342,1.35801953268528,1.30306457786813
"382",0.71,0.69,-48.3004506738365,1.4215226358386,1.35755867246744
"383",0.81,0.69,-48.7356091473274,1.48634927003117,1.41337629914387
"384",0.91,0.69,-49.1802680114331,1.55248302016967,1.47050104447676
"385",1.01,0.69,-49.6343297851434,1.61990558393662,1.52891460972885
"386",0.01,0.71,-45.2888503738931,1.00545734990796,1.00455644900706
"387",0.11,0.71,-45.6536467300568,1.06078965110932,1.05087974119941
"388",0.21,0.71,-46.0284499735446,1.11750027446782,1.0985813555489
"389",0.31,0.71,-46.4132235613605,1.17558557599701,1.14765764806927
"390",0.41,0.71,-46.8079213966204,1.235039658623,1.19810272168897
"391",0.51,0.71,-47.2124879846762,1.29585440665845,1.24990846073688
"392",0.61,0.71,-47.6268586317687,1.35801953268528,1.30306457786813
"393",0.71,0.71,-48.0509596839042,1.4215226358386,1.35755867246744
"394",0.81,0.71,-48.4847088029383,1.48634927003117,1.41337629914387
"395",0.91,0.71,-48.9280152760919,1.55248302016967,1.47050104447676
"396",1.01,0.71,-49.3807803543645,1.61990558393662,1.52891460972885
"397",0.01,0.73,-45.0636591706331,1.00545734990796,1.00455644900706
"398",0.11,0.73,-45.4266521852487,1.06078965110932,1.05087974119941
"399",0.21,0.73,-45.7997155082427,1.11750027446782,1.0985813555489
"400",0.31,0.73,-46.1828116723011,1.17558557599701,1.14765764806927
"401",0.41,0.73,-46.5758936017631,1.235039658623,1.19810272168897
"402",0.51,0.73,-46.9789047707814,1.29585440665845,1.24990846073688
"403",0.61,0.73,-47.391779404323,1.35801953268528,1.30306457786813
"404",0.71,0.73,-47.814442719685,1.4215226358386,1.35755867246744
"405",0.81,0.73,-48.2468112054843,1.48634927003117,1.41337629914387
"406",0.91,0.73,-48.6887929343232,1.55248302016967,1.47050104447676
"407",1.01,0.73,-49.1402879045675,1.61990558393662,1.52891460972885
"408",0.01,0.75,-44.8504696233706,1.00545734990796,1.00455644900706
"409",0.11,0.75,-45.211695101077,1.06078965110932,1.05087974119941
"410",0.21,0.75,-45.5830531915144,1.11750027446782,1.0985813555489
"411",0.31,0.75,-45.9645055062723,1.17558557599701,1.14765764806927
"412",0.41,0.75,-46.3560039960673,1.235039658623,1.19810272168897
"413",0.51,0.75,-46.7574911108923,1.29585440665845,1.24990846073688
"414",0.61,0.75,-47.1689000033069,1.35801953268528,1.30306457786813
"415",0.71,0.75,-47.5901547725262,1.4215226358386,1.35755867246744
"416",0.81,0.75,-48.0211707462429,1.48634927003117,1.41337629914387
"417",0.91,0.75,-48.4618547963617,1.55248302016967,1.47050104447676
"418",1.01,0.75,-48.9121056840539,1.61990558393662,1.52891460972885
"419",0.01,0.77,-44.6486017274822,1.00545734990796,1.00455644900706
"420",0.11,0.77,-45.0080947620803,1.06078965110932,1.05087974119941
"421",0.21,0.77,-45.3777816136329,1.11750027446782,1.0985813555489
"422",0.31,0.77,-45.7576229763552,1.17558557599701,1.14765764806927
"423",0.41,0.77,-46.1475698329318,1.235039658623,1.19810272168897
"424",0.51,0.77,-46.5475636166055,1.29585440665845,1.24990846073688
"425",0.61,0.77,-46.9575364167014,1.35801953268528,1.30306457786813
"426",0.71,0.77,-47.3774112252239,1.4215226358386,1.35755867246744
"427",0.81,0.77,-47.8071022214394,1.48634927003117,1.41337629914387
"428",0.91,0.77,-48.2465150905983,1.55248302016967,1.47050104447676
"429",1.01,0.77,-48.695547372182,1.61990558393662,1.52891460972885
"430",0.01,0.79,-44.4574295286474,1.00545734990796,1.00455644900706
"431",0.11,0.79,-44.8152245177636,1.06078965110932,1.05087974119941
"432",0.21,0.79,-45.18327344438,1.11750027446782,1.0985813555489
"433",0.31,0.79,-45.5615360895304,1.17558557599701,1.14765764806927
"434",0.41,0.79,-45.9499624738649,1.235039658623,1.19810272168897
"435",0.51,0.79,-46.3484930216303,1.29585440665845,1.24990846073688
"436",0.61,0.79,-46.7570587683731,1.35801953268528,1.30306457786813
"437",0.71,0.79,-47.1755816099803,1.4215226358386,1.35755867246744
"438",0.81,0.79,-47.6039745899517,1.48634927003117,1.41337629914387
"439",0.91,0.79,-48.0421422210327,1.55248302016967,1.47050104447676
"440",1.01,0.79,-48.4899808365687,1.61990558393662,1.52891460972885
"441",0.01,0.81,-44.2763756645029,1.00545734990796,1.00455644900706
"442",0.11,0.81,-44.6325063240558,1.06078965110932,1.05087974119941
