"","prop","mu","prob","meanN","meanNb"
"92",0.93,0.21,-63.4758083067515,3.44166284082681,3.131603125437
"93",0.94,0.21,-62.9196532726806,3.4424565518185,3.13232533093395
"94",0.95,0.21,-62.3693835874927,3.44323386453746,3.13303261548003
"95",0.96,0.21,-61.8248759943933,3.44399528187771,3.1337254366635
"96",0.97,0.21,-61.2860110685449,3.44474128638196,3.13440423355476
"97",0.98,0.21,-60.7526730598511,3.44547234126062,3.13506942763354
"98",0.99,0.21,-60.2247497437221,3.44618889135012,3.13572142366092
"99",1,0.21,-59.7021322793401,3.44689136401487,3.13636061050002
"100",0.92,0.23,-62.7262456368353,3.44085220723295,3.13086552189665
"101",0.93,0.23,-62.1640779994161,3.44166284082681,3.131603125437
"102",0.94,0.23,-61.6079229653452,3.4424565518185,3.13232533093395
"103",0.95,0.23,-61.0576532801573,3.44323386453746,3.13303261548003
"104",0.96,0.23,-60.5131456870579,3.44399528187771,3.1337254366635
