"","lambda","mu","prob","meanN","meanNb"
"767",1.21,0.59,-16.0231120372693,1.7763935045119,1.61288013031944
"768",1.31,0.59,-16.1604007485363,1.84825976717523,1.67123302913749
"769",1.41,0.59,-16.3027443168483,1.92122320384276,1.73068322838428
"770",1.51,0.59,-16.4500544824514,1.99526167944473,1.79120867539204
"771",1.61,0.59,-16.602240189172,2.07035174463735,1.85278604314944
"772",1.71,0.59,-16.7592078179464,2.146468639184,1.91539074697708
"773",1.81,0.59,-16.9208614119996,2.22358627859606,1.97899694688396
"774",1.91,0.59,-17.0871028909599,2.30167722346778,2.04357753499214
"775",2.01,0.59,-17.2578322515904,2.3807126317644,2.10910410813457
"776",2.11,0.59,-17.4329477532873,2.46066219518187,2.17554692648043
"777",2.21,0.59,-17.6123460870177,2.54149406154718,2.24287485978694
"778",2.31,0.59,-17.7959225269301,2.6231747460309,2.31105532358075
"779",2.41,0.59,-17.9835710644421,2.70566903465986,2.38005420820353
"780",2.51,0.59,-18.1751845251749,2.78893988421506,2.44983580418542
"781",0.01,0.61,-14.8124981429903,1.00568190892819,1.00433055757684
"782",0.11,0.61,-14.8810367866788,1.06318654318079,1.04832167831593
"783",0.21,0.61,-14.9554775886266,1.12193654690698,1.09355816852861
"784",0.31,0.61,-15.0357812473425,1.18192894492939,1.14003705303779
"785",0.41,0.61,-15.1219032891956,1.24315892058566,1.18775351518481
"786",0.51,0.61,-15.2137941733578,1.30561984115129,1.23670092227044
"787",0.61,0.61,-15.3113994200757,1.3693032923702,1.28687086015254
"788",0.71,0.61,-15.4146597610268,1.43419912125148,1.33825317622774
